logo,title,company,location,min_company_size,max_company_size,type_of_work,requirement,job_level,description,min_work_experience,max_work_experience,qualification,currency,min_salary,max_salary,time,link
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0031fcc7dee07649ede31aef78dbccbb.jpg,Project Controller -Admin Operations,PT Didanataneca Teknologi Indonesia,"Tebet, Jakarta",0,0,Penuh Waktu,Operations | Skills Project Planning Project Management Project Controller,,"Deskripsi pekerjaan Project Controller -Admin Operations PT Didanataneca Teknologi Indonesia Requirements  : · Candidates must have at least a Bachelor's Degree Diploma in Information Systems. · At least 3 years of work experience in related fields (Deeply understand the process / lifecycle for information systems (System Analyst). · Skills required: Communication, Project Management, Project Office Reports, Mechanical/Electro/Automation Technical Competencies, Time Management, Project Estimators. · Able to negotiate well.  Responsibility : · Responsible for controlling the project status, project progress, and costs for each project. · Responsible for project continuity audit & on-site checking on planning execution. · Serves the data supply of the internal project management team. · Work monitoring according to schedule. · Control and make reports for a job carried out. · Monitor budget expenditures and project processes. · Understand the variance of the predetermined budget then recommends achieving a more affordable project budget (lowest price). · Coordinate with the technical team.",3,5,,IDR,7.000.000,8.000.000,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/project-controller-admin-operations/2f9ff308-8a1e-436d-a50f-0e5083c807a7
https://jobindo.com/mobile/thumbnails/34500684.jpg,Operator & Programmer CNC,PT PENGUIN GROUP,"Jakarta Barat, DKI Jakarta",0,0,,"Persyaratan 
 Pria, usia max.35th 
 Pendidikan SMA/SMK/STM Teknik Mesin 
 Pengalaman kerja minimal 2th sebagai teknisi mesin CNC 
 Dapat mengoperasikan dan melakukan maintenance mesin CNC 
 Dapat membaca gambar teknik",,"
 Deskripsi Pekerjaan
Melakukan pemeriksaan mesin sebelum & sesudah digunakan
Memahami ukuran ukuran kritikal
Menjaga operasional yang aman dengan mengikuti prosedur dan peraturan keselamatan
Memperbaiki mesin sesuai kemampuan dan arahan dari Atasan

",2,5,SLTA/Sederajat ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-operator-programmer-cnc-21746.html
https://jobindo.com/mobile/thumbnails/14876265.jpg,Cook - Thai Food,CV. AUSTRALINDO MAKMUR BERSAMA,"Jakarta Selatan, DKI Jakarta",0,0,,"Persyaratan 
 Pria 
 Bersedia ditempatkan di Gandaria City 
 Bisa memasak fried rice, pad thai dan masakan lainnya",,,0,2,SLTA/Sederajat ,,0,0,08/02/2019 14:20:00,https://jobindo.com/Lowongan-Pekerjaan-cook-thai-food-43031.html
https://jobindo.com/mobile/thumbnails/493123003.jpg,Staff Account Receivable,PT Titan Sarana Niaga,"Jakarta Selatan, DKI Jakarta",0,0,,"Persyaratan 
 Pria Minimal 19 Tahun 
 Pendidikan Minimal SMK diutamakan Jurusan Akutansi 
 Mengenal dan mengetahui software accurate 
 fresh graduate dipersilahkan melamar 
 Mampu mengoperasikan Ms. Office dan program Accurate 
 Mampu bekerja secara tim ataupun individu 
 Dapat dipercaya 
 Mempunyai SIM C",,"
 Deskripsi Pekerjaan
Melakukan input transaksi dan mampu menyajikan laporan keuangan
Memantau arus kas operasional perusahaan

",0,2,SLTA/Sederajat ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-staff-account-receivable-12092.html
https://image-service-cdn.seek.com.au/18369e39cf013eec79aa7835404d5acedfd39540/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,IT Service Desk,PT I D X Partners,Jakarta Raya,51,200,Penuh Waktu,"Pelayanan ,  Teknikal & Bantuan Pelanggan",,"id/x partners  provide consulting services that specializes in utilizing data mining solutions combined with an integrated risk management and marketing discipline to help clients optimize the portfolio profitability and business process. We want you to be part of our team, in which you will play a major role helping us to fundamentally aspect of our solutions. We are seeking a IT Service Desk. Who will be part of a learning culture, where teamwork and collaboration are encouraged, excellence rewarded, and diversity is respected and valued. You will be responsible: Provide first point of contact for customers seeking technical assistance over the phone or email. Perform first level troubleshooting and support for issue/inquiry request from Customers. Register/logging reported issue by customers over email/phone to ticketing system/issue register form. Escalate and coordinate to higher support level. Follow-up and update issue/problem status and information to customers Requirements: Minimum Associate Degree Computer Science, Engineering, or equivalent practical experience. Familiar with service desk/ticketing tools such as Mantis ticket system, Jira etc. Have minimum 1 years’ experience working with UNIX/Linux systems/System Administrator/Database. Fresh graduate are welcome to apply. Willing to work on shift. Good communication skills",1,0,Sarjana (S1),,0,0,16/12/2022 10:49:12,https://www.jobstreet.co.id/id/job/it-service-desk-4147723?jobId=jobstreet-id-job-4147723&sectionRank=25008&token=0~2f10ac93-247d-43e3-b51f-f04e9e769f88&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/53640343.jpg,Account Executive,PT.Elabram Systems,"Jakarta Pusat, DKI Jakarta",0,0,,"Persyaratan 
 Wanita, max usia 30th 
 Lulusan komputer (computer engineering, information systems, information engineering) 
 pengalaman min 1-2 tahun di marketing 
 memiliki pengalaman di bidang ISP/MSP 
 komunikasi yang baik dan memilikin keahlian untuk presentasi 
 bisa bekerja mandiri dan berkelompok 
 penempatan di jakarta barat, bandung, surabaya dan semarang (khusus semarang laki-laki)",,"
 Deskripsi Pekerjaan
Menjual & mempromosikan produk internet ke kantor - kantor atau hospital
 ",0,2,Sarjana ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-account-executive-28738.html
https://jobindo.com/mobile/thumbnails/474165663.jpg,Team Asset Retriever (TAR ) - Bengkulu,PT INDONESIA MEDIA TELEVISI,"Bengkulu, Bengkulu",0,0,,"Persyaratan TAR adalah team pencabutan perangkat dirumah konsumen yang sudah tidak aktif lagi, 
 Kualifikasi : 
 
 Pendidikan SMU / sederajat 
 Memiliki kendaraan sendiri minimal motor 
 Memiliki SIM C, lebih diutamakan memiliki SIM A 
 Mampu berkerja dibawah tekanan",,,0,2,SLTA/Sederajat ,,0,0,02/03/2016 11:01:00,https://jobindo.com/Lowongan-Pekerjaan-team-asset-retriever-3059.html
,Digital Campaign Manager,Starry Night Labs Pte. Ltd.,Jakarta Selatan,0,0,,,,,0,0,,IDR,12.000.000 , 16.800.000 ,13/12/2022 02:30:07,https://www.jobstreet.co.id/id/job/digital-campaign-manager-10244397/origin/sg?jobId=jobstreet-sg-job-10244397&sectionRank=27669&token=0~7c8761fd-184f-4588-bce4-a39c544bab31&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/16625952.jpg,Sales Surveyor,Indanung Plastik,"Jakarta Utara, DKI Jakarta",0,0,,"Persyaratan 
 kandidat harus memiliki pendidikan SMA / SMK Jurusan apapun 
 pengalaman min 1 tahun dibidang yang sama lebih disukai khususnya penjualan retail / umum / setara 
 memilki kendaraan kendaraan pribadi, diutamakan roda 2 
 siap bekerja dalam tim 
 menguasai daerah jabodetabek 
 siap bekerja dibawah tekanan, & berorientasi pada target yang diberikan 
 gaji, komisi, & tunjangan menarik",,"
 Deskripsi Pekerjaan
mencari customer baru yang berpotensi
mencari pasar yang berpotensi untuk bisa memasarkan produk perusahaan
melihat produk apa yang dibutuhkan dipasaran
kunjungan kepada pelanggan lama dan langganan baru serta menawarkan menawarkan produk perusahaan
membuat laporan kunjungan setiap harinya untuk yang dilaporkan ke tim marketing

",0,2,SLTA/Sederajat ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-sales-surveyor-48476.html
,Pelayan Toko,Toko Venus,Jakarta Raya,0,0,Penuh Waktu,"Hotel/Restoran ,  Makanan/Minuman/Pelayanan Restoran",,Deskripsi Pekerjaan : -melayani customer -menghitung stok harian -menjaga kebersihan toko -melakukan proses pembukuan harian Kualifikasi Pekerjaan : -menghitung dan merekap penjualan -Berpenampilan rapi -Mau belajar & berkembang.,1,0,,,0,0,23/12/2022 06:18:36,https://www.jobstreet.co.id/id/job/pelayan-toko-4155021?jobId=jobstreet-id-job-4155021&sectionRank=23692&token=0~7f6f6df5-d714-4bbb-b938-0007559279f6&fr=SRP%20Job%20Listing
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/11f1c2b57ede81cf537635174aa5fc7b.jpeg,IT Governance,Manufacturing,Bogor,0,0,Penuh Waktu,Operations | Skills IT Analyst Business Analyst Business Strategy,,"Deskripsi pekerjaan IT Governance Manufacturing Deskripsi Pekerjaan Membangun, merancang, visualisasi data, report, yang digunakan untuk pengambilan keputusan perusahaan Melakukan pembuatan perubahan laporan ITyang sesuai dengan kebutuhan perusahaan Melaksanakan implementasi review dan perbaikan sesuai dengan timeline dan form yang berlaku Mempersiapkan,menganalisa data untuk pengujuan aplikasi IT Memastikan IT menghasilkan report yang sesuai Kualifikasi: Pendidikan minimal S1 Teknik Informatika, Sistem Informasi, Sistem Komputer atau pendidikan lain yang relevan Pengalaman minimal 1 tahun (freshgraduate dipersilahkan melamar) Memiliki analisa data yang kuat Familiar dengan Microsoft Office",0,1,,IDR,100,200,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/it-governance/0b226423-5901-4e05-9888-64275d2c53a2
,Store Administration Clerk (SAC),Gramedia Gajah Mada Medan,,0,0,,,,,0,0,,,0,0,20/12/2022 12:04:08,https://www.jobstreet.co.id/id/job/store-administration-clerk-sac-4151376?jobId=jobstreet-id-job-4151376&sectionRank=24377&token=0~9e03439a-79e6-4989-ab96-6b8676299558&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/0bc3ced0e325a10aa100f96453ec603207a8e4ad/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,Sales Executive East Java,Kanmo Group,Jawa Timur,1001,2000,Penuh Waktu,"Penjualan / Pemasaran ,  Penjualan Ritel",Supervisor/Koordinator,"Responsibility: Responsible for sales achievement in East Javaareas by increasing business opportunities through dealing with new accounts Identify new sales opportunities within existing accounts to remind a client account manager relationship by upselling and cross selling Reaching the targets and goals set for your area by maintaining and increasing sales of all products Establishing, maintaining and expanding area customer base by servicingthe needs of existing accounts Requirements: Bachelor degree in any major from reputable university Having 3 years working experience in Sales with the last position as Area Sales Supervisor Preferably having experience in Retail Fashion Product Possess strong written and verbal communication in English Willing to travel Excellent in interpersonal skill, with ability to work independently or in a team Strong analytical skill (data and reporting), negotiation skill, and leadership skill",3,0,,IDR,6.000.000 , 8.900.000 ,27/12/2022 11:30:44,https://www.jobstreet.co.id/id/job/sales-executive-east-java-4158904?jobId=jobstreet-id-job-4158904&sectionRank=17072&token=0~f7dac4da-7cdd-4538-af16-2c3254746e4e&fr=SRP%20Job%20Listing
,Tim Creative,PT Le Moesiek Revole,Jakarta Raya,0,0,Penuh Waktu,"Seni/Media/Komunikasi ,  Seni / Desain Kreatif",Pegawai (non-manajemen & non-supervisor),"Deskripsi Pekerjaan : Dapat Menemmukan dan merusmuskan ide acara Dapat membuat konsep video kreatif Dapat membantu story line, storyboard & naskah Kualifikasi : Passionate & high energy Super kreatif 7 percaya diri Motiviasu tinggi Aktif menggunakan tiktok Memahami dunia marketing Pintar berkomunikasi Familiar dengan dunia konten kreator Diutamakan pengalaman minimal 1 tahun di satisiun TV",1,0,,,0,0,18/12/2022 11:35:39,https://www.jobstreet.co.id/id/job/tim-creative-4148252?jobId=jobstreet-id-job-4148252&sectionRank=28549&token=0~9d6daff3-4846-47e6-ac03-98d0b6323d7c&fr=SRP%20Job%20Listing
https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ba1bdc669366aa1249efd05ed3264204.jpg,Admin Staff,Pt Sappe Indonesia,"Setiabudi, Jakarta",0,0,Penuh Waktu,Administrative | Skills Sap Business One Good Communication Teamwork Ms Excel,,"Deskripsi pekerjaan Admin Staff Pt Sappe Indonesia Qualification: 1.      Female 
2.Candidate must posses at least Bachelor degree in relevant major from reputable university (Min GPA 3.00/4.00)
3.Ability to work in team, good attitude and integrity is a must
4.Not discriminaty job role
5.Not procrastinate task
6.At Least 1 year experience; fresh graduate are welcome
7.Ability to work in team, good attitude, trustworthy, and intergrity is a must
8.Ability to work under pressure, work in fast paced, and dynamic environment.
9.Proficient in Ms. Office

Location : South Jakarta Fulltime Job

Only shorlisted candidates will be contacted",0,1,,,0,0,01/01/1970 00:00:00,https://glints.com/id/opportunities/jobs/admin-staff/f0043c14-aa55-4e7e-b346-33c6059e0bb3
,Supervisor Accounting,CV Berkat Untung Bersaudara,Sidoarjo,0,0,Penuh Waktu,"Akuntansi / Keuangan ,  Akuntansi Umum / Pembiayaan",Supervisor/Koordinator,"Deskripsi Pekerjaan Monitoring jurnal laporan keuangan. Mengontrol jalannya proses accounting. Mensupervisi pekerjaan accounting staff. Memeriksa dan memverifikasi semua pencatatan transaksi laporan keuangan. Menyampaikan laporan keuangan. Kualifikasi : Pendidikan minimal S1 jurusan akuntansi. Pengalaman minimal 5 tahun Usia maksimal 35 tahun Menguasai Ms. Office. Diutamakan pernah menggunakan Accurate, bersertifikat brevet A&B. Pernah bekerja di perusahaan manufaktur. Berpengalaman menyusun laporan keuangan & rekonsiliasi. Tegas, berintegritas tinggi, leadership, deadline, dan memiliki problem solving yang baik.",5,0,,,0,0,22/12/2022 07:50:02,https://www.jobstreet.co.id/id/job/supervisor-accounting-4153861?jobId=jobstreet-id-job-4153861&sectionRank=19702&token=0~1aa5ff9d-b5ab-40ce-b621-2eadbfab3b9e&fr=SRP%20Job%20Listing
https://jobindo.com/mobile/thumbnails/89147.jpg,Operator Laundry,Superwash Franchise Laundry,"Sleman, DI Yogyakarta",0,0,,"Persyaratan Requirements : 
 
 Pria/Wanita 
 Maksimal 30 tahun 
 Pendidikan minimal SMP 
 Aktif, komunikatif dan interaktif 
 Penempatan di wilayah Yogyakarta 
 Jujur, teliti, cekatan 
 
 Fasilitas yang didapat : 
 
 Gaji Pokok 
 Bonus 
 Tunjangan 
 Uang Makan 
 Uang Transport 
 Jamsostek dan BPJS",,,0,2,SLTP/Sederajat ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-operator-laundry-3388.html
https://karir-production.nos.jkt-1.neo.id/logos/72/7638772/logo1.jpeg,Driver SPX area Wonosobo,PT Majapahit Solusi Bersama,Sukoharjo - Sukoharjo,0,0,,"Persyaratan Laki-laki max usia 40 tahun
 Wajib Memiliki Kendaraan Pribadi
 SIM A Aktif
 STNK Aktif
 SKCK Aktif (Bisa menyusul)
 Rekening Pribadi Aktif
 Giat,Jujur & Teliti
 Area penempatan : Wonosobo, Garung, Mojotengah, Selomerto, Leksono, Sukuharjo, Kejajar, Watumalang Rate Driver : 5.500/paket atau 240.000/hari (sekitar 43 paket)",Pemula / Staf,"Tanggung Jawab Mengemudi ke titik pengiriman dan/atau penjemputan Mengirimkan barang ke penerima
 Mencatat pengiriman dan pembayaran",0,0,Apa Saja,IDR,5.000.000,6.600.000,19/12/2022 16:49:58,https://www.karir.com/opportunities/1356113
https://jobindo.com/mobile/thumbnails/97587451.jpg,Art Director,PT. Creative Center Indonesia,"Jakarta Selatan, DKI Jakarta",0,0,,"Persyaratan 
 Laki-laki, usia max. 27 tahun 
 Pengalaman minimal 2 tahun 
 Hard worker 
 Good taste 
 Good personality 
 Creative & Smart",,,0,2,Sarjana ,,0,0,01/01/1970 00:00:00,https://jobindo.com/Lowongan-Pekerjaan-art-director-23605.html
https://jobindo.com/mobile/thumbnails/45335022.jpg,Sales Kredit Tanpa Agunan (KTA),PT. HARDA ESA RAKSA,"Jakarta Utara, DKI Jakarta",0,0,,"Persyaratan Kualifikasi :  
 
 
 Laki2 dan Perempuan 
 Usia Maximal 35 tahun 
 Pendidikan minimal SMA 
 Memiliki kendaraan bermotor 
 Komunikatif 
 Orientasi target 
 Memiliki Motifasi kerja yang besar 
 Penempatan Jabodetabek 
 
 Benefit:  
 
 Gaji Pokok UMR 
 Uang Bensin 
 Insentif 
 Extra Insentif 
 Asuransi",,,0,2,SLTA/Sederajat ,,0,0,24/03/2016 17:31:00,https://jobindo.com/Lowongan-Pekerjaan-sales-kredit-tanpa-3892.html
https://jobindo.com/mobile/thumbnails/90660639.jpg,IT Support,PT. Graha Karya Informasi,DKI Jakarta,0,0,,"Persyaratan 
 Pengalaman bekerja sebagai IT Support minimal 1 tahun akan lebih disukai, namun fresh graduate dipersilahkan untuk melamar 
 Familiar dengan EDC (Electronic Data Capture), pengalaman melakukan troubleshoot hardware, software, dan jaringan 
 Memiliki pengetahuan yang baik mengani desktop dan server support tools(WinPE, sardu, Northon ghost, recovery, virtual, dll) 
 Memiliki pribadi yang mandiri, berinisiatif, mampu bekerja di bawah tekanan, dan memiliki sikap yang positif 
 Mampu melakukan komunikasi dan terbiasa bekerja dalam tim. 
 Memiliki kendaraan pribadi (karena sifat tugas yang mobile)",,"
 Deskripsi Pekerjaan
Melakukan troubleshoot pada hardware, software, dan jaringan.
Pengalaman dalam meng-handle Electronic Data Capture (EDC) merupakan nilai tambah untuk mendukung Anda ketika bekerja.
Anda juga akan melakukan mobilitas dari satu store/cabang ke store/cabang lain, terutama ketika ada troubleshoot sehingga dibutuhkan pribadi yang responsif dan terbiasa menghadapi kondisi menekan.

",0,0,Diploma 3 ,,0,0,20/12/2016 16:47:00,https://jobindo.com/Lowongan-Pekerjaan-it-support-13657.html
,MARKETING EXECUTIVE,VOLKSWAGEN ADAM MALIK,Sumatera Utara,0,0,Penuh Waktu,"Penjualan / Pemasaran ,  Pemasaran/Pengembangan Bisnis",,DIBUTUHKAN SEGERA CODE : HENDRIKZHU SPV1 DI BIDANG OTOMOTIF MOBIL BARU SYARAT: HARUS MEMILIKI KENDARAAN SENDIRI SYARAT LULUSAN SMA DAN SEDERAJAT USIA 20-30TH BERPENGALAMAN DI BIDANG OTOMOTIF 1-2TH BERPENAMPILAN MENARIK MAMPU BEKERJA DI BAWAH TEKANAN ATASAN BONUS YANG CUKUP MENARIK~~,0,0,,IDR,2.000.000 , 4.000.000 ,22/12/2022 04:43:53,https://www.jobstreet.co.id/id/job/marketing-executive-4153507?jobId=jobstreet-id-job-4153507&sectionRank=25956&token=0~314e2053-e269-4ed0-8b9d-3f5fd72d3450&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/abcd2b8b83880438fc2baa55c273eafe9cab698d/a868bcb8fbb284f4e8301904535744d488ea93c1,Sales Executive,PT. Aneka Gas Industri Tbk.,,2001,5000,Penuh Waktu,"Sales/Marketing ,  Retail Sales",Pegawai (non-manajemen & non-supervisor),"Kualifikasi: S1 Semua jurusan, diutamakan teknik Memiliki pengalaman sales dibidang medis, konstruksi, otomotif, mining/energy/gas, FnB, chemical, manufaktur Diutamakan pengalaman menggunakan sistem ERP, seperti SAP SIM A / SIM C Penempatan Jakarta, Pulogadung, CIlegon, CIkampek, Bogor, Batulicin, dan Makassar, Kupang, Bojonegoro, Ternate",1,0,Sarjana (S1),,0,0,16/12/2022 04:27:19,https://www.jobstreet.co.id/id/job/sales-executive-4146921?jobId=jobstreet-id-job-4146921&sectionRank=22934&token=0~eb904315-dbbc-4ddf-b1c9-319f59fc42e2&fr=SRP%20Job%20Listing
https://image-service-cdn.seek.com.au/cf3b92545b3810428340a9ee6bc2de52c4f5b615/ee4dce1061f3f616224767ad58cb2fc751b8d2dc,General Affair Staff,PT Seafood Inspection Laboratory,Denpasar,51,200,,,,,0,0,,,0,0,13/12/2022 01:24:44,https://www.jobstreet.co.id/id/job/general-affair-staff-4141415?jobId=jobstreet-id-job-4141415&sectionRank=25337&token=0~70370e4f-6871-49fa-9f06-121542f74079&fr=SRP%20Job%20Listing
